OrderID,CustomerID,OrderDate,TotalAmount
ORDER6765,CUST1809,2023-11-12,27.67
ORDER6766,CUST1600,2023-05-17,246.85
ORDER6767,CUST4554,2023-12-25,191.48
ORDER6768,CUST1395,2023-09-11,336.83
ORDER6769,CUST4891,2023-05-17,291.39
ORDER6770,CUST1704,2023-07-29,199.96
ORDER6771,CUST2236,2023-01-18,131.33
ORDER6772,CUST3494,2023-08-30,128.77
ORDER6773,CUST1392,2023-11-28,388.91
ORDER6774,CUST1313,2023-04-15,314.34
ORDER6775,CUST2220,2023-10-23,171.45
ORDER6776,CUST4313,2023-12-24,258.18
ORDER6777,CUST4295,2023-04-28,282.24
ORDER6778,CUST2842,2023-06-01,110.72
ORDER6779,CUST2488,2023-09-27,391.39
ORDER6780,CUST3766,2023-11-19,130.69
ORDER6781,CUST2752,2023-04-04,369.48
ORDER6782,CUST5299,2023-08-17,441.6
ORDER6783,CUST3465,2023-07-29,237.76
ORDER6784,CUST5031,2023-12-02,100.01
ORDER6785,CUST5470,2023-06-09,312.18
ORDER6786,CUST2202,2023-05-13,374.13
ORDER6787,CUST1476,2023-10-13,180.3
ORDER6788,CUST5955,2023-10-05,456.77
ORDER6789,CUST5597,2023-05-11,129.97
ORDER6790,CUST5095,2023-05-31,209.59
ORDER6791,CUST4917,2023-09-09,311.44
ORDER6792,CUST1747,2023-08-12,60.9
ORDER6793,CUST4605,2023-12-14,271.41
ORDER6794,CUST2652,2023-06-15,58.13
ORDER6795,CUST4528,2023-03-07,196.4
ORDER6796,CUST1034,2023-09-22,175.59
ORDER6797,CUST1349,2023-07-06,248.35
ORDER6798,CUST2002,2023-08-29,228.48
ORDER6799,CUST3626,2023-06-16,257.3
ORDER6800,CUST2425,2023-10-09,69.55
ORDER6801,CUST4465,2023-05-09,264.31
ORDER6802,CUST3719,2023-11-29,212.7
ORDER6803,CUST2109,2023-12-14,125.11
ORDER6804,CUST1647,2023-05-24,425.6
ORDER6805,CUST3832,2023-05-03,298.43
ORDER6806,CUST4332,2023-06-11,215.81
ORDER6807,CUST1203,2023-07-22,410.71
ORDER6808,CUST4276,2023-01-22,161.23
ORDER6809,CUST4483,2023-01-08,471.57
ORDER6810,CUST4242,2023-10-25,215.96
ORDER6811,CUST2340,2023-09-30,403.27
ORDER6812,CUST4015,2023-08-02,35.49
ORDER6813,CUST5493,2023-03-10,81.52
ORDER6814,CUST5535,2023-04-08,67.99
ORDER6815,CUST2205,2023-07-16,213.98
ORDER6816,CUST4527,2023-11-28,424.64
ORDER6817,CUST2493,2023-02-17,89.34
ORDER6818,CUST1521,2023-08-04,161.33
ORDER6819,CUST5944,2023-12-26,285.4
ORDER6820,CUST5672,2023-03-08,441.89
ORDER6821,CUST4329,2023-11-20,256.54
ORDER6822,CUST2931,2023-01-20,109.66
ORDER6823,CUST1520,2023-05-11,379.14
ORDER6824,CUST1462,2023-10-15,20.81
ORDER6825,CUST1094,2023-08-07,238.03
ORDER6826,CUST1055,2023-06-05,244.03
ORDER6827,CUST3960,2023-02-11,45.72
ORDER6828,CUST5411,2023-11-26,431.94
ORDER6829,CUST2932,2023-05-10,438.31
ORDER6830,CUST1851,2023-03-10,426.28
ORDER6831,CUST3424,2023-10-13,114.36
ORDER6832,CUST2850,2023-04-07,104.22
ORDER6833,CUST1319,2023-04-29,268.56
ORDER6834,CUST1419,2023-03-12,443.09
ORDER6835,CUST4989,2023-07-16,281.92
ORDER6836,CUST5093,2023-04-06,487.45
ORDER6837,CUST4570,2023-05-28,484.88
ORDER6838,CUST5438,2023-12-29,273.06
ORDER6839,CUST2503,2023-08-11,150.14
ORDER6840,CUST3443,2023-11-07,72.58
ORDER6841,CUST2948,2023-06-07,460.68
ORDER6842,CUST3614,2023-10-15,244.53
ORDER6843,CUST4811,2023-06-10,363.75
ORDER6844,CUST1573,2023-01-22,400.07
ORDER6845,CUST3948,2023-08-14,54.55
ORDER6846,CUST5056,2023-06-18,91.87
ORDER6847,CUST4723,2023-02-14,116.94
ORDER6848,CUST1282,2023-05-17,197.47
ORDER6849,CUST4803,2023-02-15,147.69
ORDER6850,CUST3095,2023-07-11,316.62
ORDER6851,CUST3494,2023-11-07,278.63
ORDER6852,CUST2870,2023-11-28,212.65
ORDER6853,CUST5655,2023-01-03,137.51
ORDER6854,CUST2671,2023-05-26,353.76
ORDER6855,CUST3992,2023-11-03,335.76
ORDER6856,CUST3207,2023-05-07,402.11
ORDER6857,CUST4152,2023-05-25,383.37
ORDER6858,CUST2601,2023-11-14,64.7
ORDER6859,CUST2548,2023-08-29,67.32
ORDER6860,CUST5716,2023-09-11,55.0
ORDER6861,CUST2432,2023-04-04,331.1
ORDER6862,CUST2838,2023-01-21,49.28
ORDER6863,CUST5250,2023-05-18,395.11
ORDER6864,CUST3192,2023-06-23,32.22
ORDER6865,CUST5911,2023-10-28,152.1
ORDER6866,CUST4153,2023-06-15,179.02
ORDER6867,CUST2762,2023-12-16,358.55
ORDER6868,CUST3640,2023-09-19,298.3
ORDER6869,CUST4949,2023-06-16,290.72
ORDER6870,CUST4679,2023-12-01,158.83
ORDER6871,CUST5429,2023-05-14,273.39
ORDER6872,CUST1471,2023-11-05,126.68
ORDER6873,CUST5036,2023-11-26,90.81
ORDER6874,CUST2596,2023-06-30,217.72
ORDER6875,CUST1809,2023-11-25,321.0
ORDER6876,CUST4127,2023-12-11,423.27
ORDER6877,CUST1205,2023-02-28,99.71
ORDER6878,CUST1515,2023-01-03,108.56
ORDER6879,CUST4496,2023-08-13,166.12
ORDER6880,CUST3811,2023-01-05,120.05
ORDER6881,CUST2516,2023-02-08,395.24
ORDER6882,CUST2214,2023-06-09,96.46
ORDER6883,CUST2671,2023-02-23,224.85
ORDER6884,CUST3342,2023-07-03,213.45
ORDER6885,CUST3766,2023-11-04,163.9
ORDER6886,CUST5367,2023-09-07,231.98
ORDER6887,CUST4256,2023-05-18,440.27
ORDER6888,CUST4919,2023-06-17,79.93
ORDER6889,CUST1316,2023-10-03,314.74
ORDER6890,CUST5418,2023-09-24,92.16
ORDER6891,CUST2959,2023-06-19,35.87
ORDER6892,CUST3186,2023-12-01,158.63
ORDER6893,CUST4715,2023-08-01,26.42
ORDER6894,CUST2442,2023-11-15,259.37
ORDER6895,CUST5436,2023-06-08,384.24
ORDER6896,CUST4405,2023-08-01,472.65
ORDER6897,CUST2560,2023-01-10,107.56
ORDER6898,CUST2278,2023-05-06,49.37
ORDER6899,CUST5764,2023-08-11,369.99
ORDER6900,CUST4752,2023-09-25,376.03
ORDER6901,CUST5560,2023-08-24,420.5
ORDER6902,CUST1081,2023-12-01,391.55
ORDER6903,CUST1886,2023-02-03,131.99
ORDER6904,CUST4729,2023-02-03,267.98
ORDER6905,CUST4637,2023-10-02,330.21
ORDER6906,CUST4511,2023-08-18,23.3
ORDER6907,CUST3385,2023-08-13,371.04
ORDER6908,CUST2421,2023-11-30,258.47
ORDER6909,CUST1599,2023-08-01,363.07
ORDER6910,CUST2358,2023-03-22,357.6
ORDER6911,CUST1572,2023-09-24,237.49
ORDER6912,CUST3269,2023-06-22,367.29
ORDER6913,CUST4220,2023-07-13,99.8
ORDER6914,CUST5935,2023-10-08,368.46
ORDER6915,CUST4890,2023-03-09,377.28
ORDER6916,CUST3067,2023-02-28,314.43
ORDER6917,CUST2684,2023-11-01,66.99
ORDER6918,CUST2950,2023-06-14,107.11
ORDER6919,CUST1656,2023-11-04,170.41
ORDER6920,CUST5389,2023-04-23,252.23
ORDER6921,CUST5191,2023-05-30,248.88
ORDER6922,CUST1644,2023-12-18,40.16
ORDER6923,CUST1717,2023-05-29,153.89
ORDER6924,CUST1734,2023-05-30,310.88
ORDER6925,CUST5262,2023-03-05,210.85
ORDER6926,CUST5357,2023-08-05,218.62
ORDER6927,CUST2340,2023-07-23,351.68
ORDER6928,CUST4053,2023-09-26,132.89
ORDER6929,CUST2981,2023-10-28,378.81
ORDER6930,CUST5600,2023-03-16,124.4
ORDER6931,CUST5851,2023-09-27,417.13
ORDER6932,CUST4863,2023-05-23,33.78
ORDER6933,CUST5421,2023-05-07,182.88
ORDER6934,CUST4682,2023-01-06,57.81
ORDER6935,CUST2902,2023-04-26,239.88
ORDER6936,CUST3944,2023-12-16,280.65
ORDER6937,CUST2201,2023-05-01,190.2
ORDER6938,CUST3626,2023-12-06,196.89
ORDER6939,CUST5941,2023-12-29,308.31
ORDER6940,CUST4757,2023-05-03,414.69
ORDER6941,CUST1571,2023-04-19,169.58
ORDER6942,CUST3206,2023-12-21,304.25
ORDER6943,CUST1675,2023-10-27,83.6
ORDER6944,CUST1498,2023-09-12,485.28
ORDER6945,CUST1973,2023-07-16,361.84
ORDER6946,CUST1304,2023-06-24,327.2
ORDER6947,CUST5561,2023-04-24,296.78
ORDER6948,CUST3223,2023-04-22,170.38
ORDER6949,CUST4618,2023-07-26,90.81
ORDER6950,CUST3095,2023-03-08,48.7
ORDER6951,CUST3783,2023-06-06,23.85
ORDER6952,CUST3038,2023-04-23,70.8
ORDER6953,CUST4145,2023-10-09,65.49
ORDER6954,CUST3128,2023-10-03,99.22
ORDER6955,CUST1933,2023-06-09,315.98
ORDER6956,CUST5891,2023-04-06,89.95
ORDER6957,CUST5631,2023-01-07,50.44
ORDER6958,CUST4830,2023-11-21,228.02
ORDER6959,CUST3875,2023-04-27,297.03
ORDER6960,CUST1061,2023-12-03,282.74
ORDER6961,CUST5226,2023-01-31,353.68
ORDER6962,CUST5139,2023-03-24,430.95
ORDER6963,CUST3900,2023-06-01,169.55
ORDER6964,CUST4393,2023-06-01,168.66
ORDER6965,CUST2752,2023-06-10,343.98
ORDER6966,CUST3275,2023-05-27,232.98
ORDER6967,CUST5105,2023-06-25,324.98
ORDER6968,CUST2911,2023-11-01,192.05
ORDER6969,CUST2778,2023-07-15,20.27
ORDER6970,CUST2536,2023-06-20,384.35
ORDER6971,CUST2150,2023-10-04,350.43
ORDER6972,CUST5320,2023-01-23,157.73
ORDER6973,CUST2695,2023-01-06,286.74
ORDER6974,CUST2626,2023-05-28,119.14
ORDER6975,CUST1101,2023-01-04,469.99
ORDER6976,CUST1277,2023-07-25,123.9
ORDER6977,CUST5532,2023-05-07,397.77
ORDER6978,CUST1002,2023-02-16,233.37
ORDER6979,CUST4843,2023-03-28,419.58
ORDER6980,CUST4824,2023-05-03,165.59
ORDER6981,CUST5164,2023-09-24,354.19
ORDER6982,CUST3516,2023-11-04,194.17
ORDER6983,CUST2694,2023-03-10,95.81
ORDER6984,CUST3089,2023-12-07,483.14
ORDER6985,CUST2850,2023-03-21,348.3
ORDER6986,CUST5679,2023-11-11,274.38
ORDER6987,CUST4459,2023-06-08,426.2
ORDER6988,CUST1065,2023-05-24,271.54
ORDER6989,CUST4845,2023-05-19,180.89
ORDER6990,CUST4146,2023-12-25,290.08
ORDER6991,CUST5796,2023-11-25,274.99
ORDER6992,CUST3814,2023-12-29,273.8
ORDER6993,CUST5871,2023-02-10,39.28
ORDER6994,CUST1855,2023-12-21,74.57
ORDER6995,CUST4758,2023-11-05,120.35
ORDER6996,CUST1389,2023-09-22,480.21
ORDER6997,CUST3756,2023-09-22,275.32
ORDER6998,CUST1432,2023-04-13,326.04
ORDER6999,CUST3255,2023-10-20,448.54
ORDER7000,CUST5745,2023-04-02,456.54
ORDER7001,CUST1029,2023-06-20,304.6
ORDER7002,CUST1348,2023-04-10,157.08
ORDER7003,CUST3537,2023-11-18,144.14
ORDER7004,CUST4820,2023-01-19,223.07
ORDER7005,CUST1645,2023-05-10,94.84
ORDER7006,CUST1850,2023-06-12,208.09
ORDER7007,CUST1036,2023-02-01,354.28
ORDER7008,CUST5736,2023-05-26,42.05
ORDER7009,CUST3219,2023-12-22,199.13
ORDER7010,CUST4791,2023-02-02,415.34
ORDER7011,CUST5597,2023-08-04,340.78
ORDER7012,CUST3953,2023-11-02,269.05
ORDER7013,CUST4818,2023-08-13,488.04
ORDER7014,CUST5137,2023-02-11,88.73
ORDER7015,CUST4497,2023-05-16,425.76
ORDER7016,CUST3486,2023-08-10,123.89
ORDER7017,CUST4438,2023-10-04,397.41
ORDER7018,CUST3485,2023-05-17,264.3
ORDER7019,CUST5068,2023-01-21,163.98
ORDER7020,CUST2443,2023-12-30,464.57
ORDER7021,CUST5998,2023-09-11,41.79
ORDER7022,CUST5252,2023-05-10,227.95
ORDER7023,CUST4787,2023-07-29,428.87
ORDER7024,CUST2495,2023-05-12,202.84
ORDER7025,CUST5311,2023-08-15,260.59
ORDER7026,CUST2976,2023-04-19,486.29
ORDER7027,CUST1802,2023-11-20,187.15
ORDER7028,CUST3525,2023-05-30,274.34
ORDER7029,CUST1381,2023-07-20,326.66
ORDER7030,CUST1573,2023-08-03,129.45
ORDER7031,CUST1537,2023-11-23,450.62
ORDER7032,CUST1348,2023-10-17,156.94
ORDER7033,CUST5055,2023-03-15,70.58
ORDER7034,CUST2507,2023-01-24,280.24
ORDER7035,CUST4513,2023-01-05,62.72
ORDER7036,CUST2030,2023-11-30,218.05
ORDER7037,CUST4553,2023-01-20,136.93
ORDER7038,CUST1761,2023-12-13,140.31
ORDER7039,CUST4272,2023-11-09,142.55
ORDER7040,CUST3915,2023-02-16,389.42
ORDER7041,CUST2972,2023-08-10,350.38
ORDER7042,CUST2140,2023-04-23,482.24
ORDER7043,CUST2685,2023-12-15,265.11
ORDER7044,CUST1816,2023-06-23,218.63
ORDER7045,CUST5522,2023-03-19,238.91
ORDER7046,CUST3183,2023-12-14,284.92
ORDER7047,CUST1256,2023-11-24,240.29
ORDER7048,CUST1115,2023-07-09,357.46
ORDER7049,CUST4853,2023-11-05,368.64
ORDER7050,CUST1495,2023-11-30,242.23
ORDER7051,CUST5292,2023-04-26,366.1
ORDER7052,CUST2396,2023-09-17,296.9
ORDER7053,CUST2922,2023-12-05,70.5
ORDER7054,CUST4449,2023-03-01,491.38
ORDER7055,CUST1090,2023-08-30,103.99
ORDER7056,CUST4467,2023-01-17,66.71
ORDER7057,CUST2284,2023-02-01,158.16
ORDER7058,CUST1995,2023-04-09,419.09
ORDER7059,CUST3045,2023-01-17,141.15
ORDER7060,CUST1034,2023-04-19,64.43
ORDER7061,CUST3162,2023-05-22,141.25
ORDER7062,CUST1715,2023-02-03,270.58
ORDER7063,CUST5126,2023-01-01,119.86
ORDER7064,CUST2712,2023-04-30,288.91
ORDER7065,CUST4281,2023-05-20,33.68
ORDER7066,CUST3299,2023-11-28,462.43
ORDER7067,CUST2251,2023-11-25,27.57
ORDER7068,CUST5243,2023-06-12,448.42
ORDER7069,CUST1978,2023-01-09,150.94
ORDER7070,CUST5775,2023-03-17,219.46
ORDER7071,CUST5529,2023-09-21,263.3
ORDER7072,CUST2055,2023-03-16,362.82
ORDER7073,CUST3056,2023-08-08,468.77
ORDER7074,CUST5081,2023-10-26,321.01
ORDER7075,CUST3930,2023-10-16,116.47
ORDER7076,CUST5228,2023-12-10,45.17
ORDER7077,CUST5755,2023-11-26,412.3
ORDER7078,CUST1266,2023-05-16,461.87
ORDER7079,CUST3978,2023-02-28,292.91
ORDER7080,CUST3942,2023-06-23,230.97
ORDER7081,CUST3195,2023-05-01,180.2
ORDER7082,CUST1682,2023-09-14,153.11
ORDER7083,CUST5709,2023-09-29,99.24
ORDER7084,CUST4119,2023-01-31,202.44
ORDER7085,CUST2641,2023-10-28,252.69
ORDER7086,CUST1234,2023-02-13,126.86
ORDER7087,CUST1268,2023-02-05,139.55
ORDER7088,CUST1639,2023-02-08,425.6
ORDER7089,CUST4743,2023-12-21,275.28
ORDER7090,CUST4018,2023-01-15,162.19
ORDER7091,CUST2555,2023-03-13,239.91
ORDER7092,CUST4758,2023-11-20,226.74
ORDER7093,CUST2135,2023-09-05,81.89
ORDER7094,CUST2658,2023-08-16,76.53
ORDER7095,CUST5396,2023-06-09,181.1
ORDER7096,CUST2177,2023-06-28,74.86
ORDER7097,CUST1884,2023-06-01,411.51
ORDER7098,CUST5972,2023-11-15,204.59
ORDER7099,CUST4274,2023-08-28,374.3
ORDER7100,CUST2898,2023-09-29,307.43
ORDER7101,CUST5558,2023-01-02,206.35
ORDER7102,CUST5502,2023-03-11,239.47
ORDER7103,CUST5774,2023-02-05,138.78
ORDER7104,CUST3734,2023-07-18,381.96
ORDER7105,CUST4975,2023-09-13,439.27
ORDER7106,CUST4680,2023-11-29,179.91
ORDER7107,CUST5087,2023-03-24,58.65
ORDER7108,CUST5227,2023-02-15,35.64
ORDER7109,CUST3755,2023-07-31,418.25
ORDER7110,CUST3562,2023-05-03,474.67
ORDER7111,CUST2347,2023-11-16,168.58
ORDER7112,CUST3268,2023-08-12,215.71
ORDER7113,CUST1520,2023-12-20,323.54
ORDER7114,CUST2112,2023-10-20,196.0
ORDER7115,CUST5664,2023-01-31,189.33
ORDER7116,CUST2978,2023-06-28,347.34
ORDER7117,CUST5788,2023-03-27,393.4
ORDER7118,CUST4319,2023-02-09,432.57
ORDER7119,CUST1855,2023-03-13,358.35
ORDER7120,CUST2326,2023-01-18,329.24
ORDER7121,CUST2228,2023-08-05,37.52
ORDER7122,CUST2558,2023-06-18,199.11
ORDER7123,CUST2638,2023-06-18,438.93
ORDER7124,CUST2328,2023-08-04,147.92
ORDER7125,CUST4067,2023-06-16,478.93
ORDER7126,CUST1863,2023-03-06,446.94
ORDER7127,CUST5308,2023-09-06,312.1
ORDER7128,CUST1152,2023-03-07,67.62
ORDER7129,CUST1112,2023-05-23,190.61
ORDER7130,CUST1155,2023-04-01,203.07
ORDER7131,CUST1207,2023-08-12,221.58
ORDER7132,CUST1068,2023-12-08,76.95
ORDER7133,CUST5919,2023-11-17,322.87
ORDER7134,CUST3405,2023-10-03,162.97
ORDER7135,CUST1531,2023-04-20,297.33
ORDER7136,CUST3050,2023-06-12,44.02
ORDER7137,CUST2377,2023-11-26,278.73
ORDER7138,CUST1639,2023-11-02,449.0
ORDER7139,CUST1946,2023-08-21,93.15
ORDER7140,CUST4787,2023-04-23,449.08
ORDER7141,CUST4925,2023-08-08,209.66
ORDER7142,CUST3968,2023-04-07,73.27
ORDER7143,CUST4710,2023-04-29,128.53
ORDER7144,CUST1913,2023-03-19,123.47
ORDER7145,CUST1364,2023-04-09,282.75
ORDER7146,CUST3137,2023-11-05,196.67
ORDER7147,CUST1192,2023-05-04,221.17
ORDER7148,CUST1470,2023-03-04,83.89
ORDER7149,CUST2823,2023-07-13,464.24
ORDER7150,CUST3578,2023-09-20,273.32
ORDER7151,CUST2344,2023-06-16,77.46
ORDER7152,CUST5094,2023-11-28,224.66
ORDER7153,CUST4285,2023-10-04,216.16
ORDER7154,CUST3405,2023-02-06,280.17
ORDER7155,CUST3369,2023-04-30,91.92
ORDER7156,CUST3208,2023-02-28,490.34
ORDER7157,CUST2030,2023-02-08,46.11
ORDER7158,CUST4348,2023-07-23,370.57
ORDER7159,CUST3284,2023-12-01,27.91
ORDER7160,CUST4961,2023-02-20,130.63
ORDER7161,CUST2677,2023-08-08,77.24
ORDER7162,CUST3472,2023-04-28,193.61
ORDER7163,CUST1956,2023-12-27,96.02
ORDER7164,CUST3520,2023-07-07,174.91
ORDER7165,CUST3148,2023-12-17,335.31
ORDER7166,CUST3623,2023-04-06,413.22
ORDER7167,CUST4836,2023-04-14,459.92
ORDER7168,CUST5430,2023-11-12,256.7
ORDER7169,CUST3156,2023-04-11,347.32
ORDER7170,CUST5179,2023-01-15,347.29
ORDER7171,CUST5212,2023-09-08,416.66
ORDER7172,CUST4992,2023-08-01,435.03
ORDER7173,CUST1170,2023-04-01,189.22
ORDER7174,CUST2813,2023-06-22,248.06
ORDER7175,CUST1027,2023-06-24,436.73
ORDER7176,CUST2869,2023-09-15,52.31
ORDER7177,CUST5404,2023-01-15,476.24
ORDER7178,CUST2207,2023-08-12,238.1
ORDER7179,CUST3516,2023-09-03,92.73
ORDER7180,CUST1684,2023-07-11,132.98
ORDER7181,CUST2179,2023-02-28,400.07
ORDER7182,CUST3856,2023-07-13,454.69
ORDER7183,CUST2979,2023-05-19,332.26
ORDER7184,CUST2077,2023-02-07,449.74
ORDER7185,CUST1776,2023-01-05,234.88
ORDER7186,CUST2864,2023-09-10,60.35
ORDER7187,CUST2976,2023-07-22,495.21
ORDER7188,CUST2010,2023-07-18,307.46
ORDER7189,CUST2888,2023-06-17,58.79
ORDER7190,CUST3094,2023-12-23,333.99
ORDER7191,CUST3935,2023-10-24,193.33
ORDER7192,CUST4437,2023-04-04,345.51
ORDER7193,CUST2024,2023-05-06,360.11
ORDER7194,CUST1590,2023-11-28,302.81
ORDER7195,CUST4575,2023-03-05,227.97
ORDER7196,CUST5473,2023-01-27,184.04
ORDER7197,CUST1250,2023-05-31,366.65
ORDER7198,CUST3751,2023-08-25,498.81
ORDER7199,CUST4253,2023-08-30,66.65
ORDER7200,CUST4814,2023-05-15,212.99
ORDER7201,CUST1743,2023-09-28,74.9
ORDER7202,CUST3297,2023-10-31,87.49
ORDER7203,CUST3961,2023-02-03,166.75
ORDER7204,CUST4034,2023-09-17,103.96
ORDER7205,CUST3197,2023-11-21,340.69
ORDER7206,CUST4567,2023-08-02,103.51
ORDER7207,CUST1345,2023-01-11,47.35
ORDER7208,CUST2607,2023-04-30,52.45
ORDER7209,CUST3384,2023-06-10,71.39
ORDER7210,CUST3570,2023-09-26,87.51
ORDER7211,CUST2183,2023-04-21,179.66
ORDER7212,CUST5977,2023-01-29,216.23
ORDER7213,CUST4665,2023-02-20,437.41
ORDER7214,CUST2547,2023-12-05,406.11
ORDER7215,CUST4001,2023-05-19,204.21
ORDER7216,CUST5894,2023-04-26,319.23
ORDER7217,CUST1474,2023-10-01,225.59
ORDER7218,CUST1435,2023-03-18,471.73
ORDER7219,CUST4122,2023-06-05,22.52
ORDER7220,CUST5048,2023-11-24,182.53
ORDER7221,CUST3906,2023-03-17,370.75
ORDER7222,CUST3302,2023-02-12,187.38
ORDER7223,CUST2066,2023-10-30,373.65
ORDER7224,CUST3039,2023-04-04,291.1
ORDER7225,CUST1259,2023-03-19,192.98
ORDER7226,CUST3156,2023-01-06,37.91
ORDER7227,CUST2728,2023-12-29,91.9
ORDER7228,CUST4679,2023-10-06,427.44
ORDER7229,CUST3325,2023-09-30,436.34
ORDER7230,CUST1131,2023-05-03,293.11
ORDER7231,CUST4027,2023-07-02,290.89
ORDER7232,CUST3709,2023-06-29,404.7
ORDER7233,CUST5495,2023-11-03,35.1
ORDER7234,CUST5974,2023-12-28,433.29
ORDER7235,CUST4062,2023-05-04,237.97
ORDER7236,CUST5018,2023-06-10,72.65
ORDER7237,CUST5932,2023-05-17,328.47
ORDER7238,CUST5098,2023-10-26,115.58
ORDER7239,CUST3442,2023-12-30,85.86
ORDER7240,CUST3370,2023-07-01,150.67
ORDER7241,CUST3245,2023-02-27,156.36
ORDER7242,CUST1323,2023-11-14,167.52
ORDER7243,CUST5449,2023-08-23,75.8
ORDER7244,CUST1710,2023-04-12,235.63
ORDER7245,CUST2148,2023-12-20,206.11
ORDER7246,CUST5162,2023-04-03,68.23
ORDER7247,CUST2914,2023-05-08,71.03
ORDER7248,CUST5167,2023-06-25,398.17
ORDER7249,CUST2249,2023-05-18,104.21
ORDER7250,CUST5624,2023-09-08,450.02
ORDER7251,CUST1487,2023-09-13,287.89
ORDER7252,CUST4437,2023-05-29,385.67
ORDER7253,CUST1165,2023-10-11,223.28
ORDER7254,CUST1764,2023-01-27,116.88
ORDER7255,CUST5444,2023-02-01,125.79
ORDER7256,CUST5658,2023-12-06,158.75
ORDER7257,CUST5019,2023-09-16,226.17
ORDER7258,CUST1226,2023-08-31,296.82
ORDER7259,CUST3662,2023-12-10,315.2
ORDER7260,CUST5579,2023-06-14,355.1
ORDER7261,CUST4645,2023-04-13,60.72
ORDER7262,CUST2843,2023-10-04,215.49
ORDER7263,CUST3561,2023-12-09,451.12
ORDER7264,CUST5965,2023-06-23,227.19
ORDER7265,CUST1243,2023-02-14,449.5
ORDER7266,CUST3144,2023-12-17,139.16
ORDER7267,CUST1148,2023-06-10,23.1
ORDER7268,CUST3486,2023-09-20,157.94
ORDER7269,CUST3964,2023-09-26,111.23
ORDER7270,CUST2558,2023-12-03,420.54
ORDER7271,CUST5561,2023-01-01,496.38
ORDER7272,CUST2920,2023-08-26,109.62
ORDER7273,CUST2407,2023-09-03,38.98
ORDER7274,CUST2387,2023-04-22,68.74
ORDER7275,CUST1382,2023-11-19,237.92
ORDER7276,CUST3306,2023-03-18,152.33
ORDER7277,CUST1302,2023-02-25,458.94
ORDER7278,CUST4386,2023-02-16,115.66
ORDER7279,CUST2226,2023-02-04,491.29
ORDER7280,CUST5812,2023-09-16,483.48
ORDER7281,CUST4678,2023-03-25,336.62
ORDER7282,CUST1517,2023-03-07,389.41
ORDER7283,CUST2189,2023-03-18,413.12
ORDER7284,CUST5326,2023-08-20,67.77
ORDER7285,CUST5543,2023-11-08,464.71
ORDER7286,CUST1146,2023-04-25,363.31
ORDER7287,CUST5866,2023-03-15,452.92
ORDER7288,CUST1079,2023-10-15,174.87
ORDER7289,CUST4202,2023-07-15,314.21
ORDER7290,CUST2932,2023-01-18,401.91
ORDER7291,CUST4112,2023-04-05,247.63
ORDER7292,CUST5579,2023-08-25,275.71
ORDER7293,CUST5240,2023-12-25,66.32
ORDER7294,CUST1090,2023-05-08,99.55
ORDER7295,CUST2029,2023-05-25,310.72
ORDER7296,CUST1620,2023-08-27,404.68
ORDER7297,CUST1242,2023-01-16,461.0
ORDER7298,CUST4876,2023-07-31,327.13
ORDER7299,CUST4739,2023-01-29,320.86
ORDER7300,CUST4046,2023-03-21,393.09
ORDER7301,CUST5684,2023-07-23,224.54
ORDER7302,CUST2755,2023-05-23,127.93
ORDER7303,CUST5575,2023-05-03,401.15
ORDER7304,CUST1122,2023-05-17,189.53
ORDER7305,CUST4295,2023-07-04,457.13
ORDER7306,CUST4914,2023-02-18,356.95
ORDER7307,CUST2497,2023-02-07,73.69
ORDER7308,CUST5734,2023-06-18,147.44
ORDER7309,CUST5581,2023-11-07,197.51
ORDER7310,CUST1527,2023-02-21,456.08
ORDER7311,CUST3494,2023-12-16,239.46
ORDER7312,CUST2344,2023-10-31,421.74
ORDER7313,CUST4038,2023-09-26,134.26
ORDER7314,CUST4842,2023-08-12,267.08
ORDER7315,CUST1830,2023-02-17,23.35
ORDER7316,CUST3848,2023-07-18,235.31
ORDER7317,CUST4843,2023-03-16,412.23
ORDER7318,CUST3123,2023-11-05,442.78
ORDER7319,CUST3657,2023-10-31,62.05
ORDER7320,CUST2655,2023-12-05,98.8
ORDER7321,CUST5344,2023-12-09,305.4
ORDER7322,CUST5575,2023-01-16,70.33
ORDER7323,CUST3537,2023-06-09,31.96
ORDER7324,CUST4488,2023-04-25,373.3
ORDER7325,CUST1685,2023-01-22,47.27
ORDER7326,CUST2440,2023-10-29,269.24
ORDER7327,CUST2077,2023-11-20,21.95
ORDER7328,CUST4531,2023-01-18,495.7
ORDER7329,CUST4931,2023-12-19,126.61
ORDER7330,CUST2087,2023-11-22,344.58
ORDER7331,CUST3098,2023-03-29,211.51
ORDER7332,CUST4404,2023-01-10,452.68
ORDER7333,CUST2389,2023-03-03,70.86
ORDER7334,CUST2153,2023-06-11,222.09
ORDER7335,CUST5623,2023-08-16,342.35
ORDER7336,CUST5164,2023-03-29,177.9
ORDER7337,CUST3445,2023-06-19,49.45
ORDER7338,CUST1602,2023-12-06,314.05
ORDER7339,CUST1338,2023-11-09,404.22
ORDER7340,CUST5881,2023-08-15,232.46
ORDER7341,CUST2314,2023-06-01,404.22
ORDER7342,CUST2675,2023-10-30,211.0
ORDER7343,CUST5353,2023-01-06,262.51
ORDER7344,CUST3699,2023-08-15,207.42
ORDER7345,CUST1746,2023-12-05,177.53
ORDER7346,CUST5560,2023-07-30,347.42
