OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,TotalPrice
DETAIL7983,ORDER7448,PROD6794,1,95.2,95.2
DETAIL7984,ORDER5169,PROD2544,3,84.86,254.58
DETAIL7985,ORDER6650,PROD4049,4,63.54,254.16
DETAIL7986,ORDER5275,PROD3541,4,67.3,269.2
DETAIL7987,ORDER7098,PROD6815,2,16.34,32.68
DETAIL7988,ORDER7007,PROD3564,3,39.94,119.82
DETAIL7989,ORDER7764,PROD3395,1,82.72,82.72
DETAIL7990,ORDER7953,PROD3265,3,84.31,252.93
DETAIL7991,ORDER7972,PROD3800,4,12.92,51.68
DETAIL7992,ORDER5812,PROD6170,1,91.46,91.46
DETAIL7993,ORDER7233,PROD2743,2,62.34,124.68
DETAIL7994,ORDER7664,PROD4980,3,33.06,99.18
DETAIL7995,ORDER3725,PROD2534,3,67.02,201.06
DETAIL7996,ORDER3371,PROD6668,4,38.05,152.2
DETAIL7997,ORDER6105,PROD3643,1,68.96,68.96
DETAIL7998,ORDER7504,PROD2297,1,44.82,44.82
DETAIL7999,ORDER7983,PROD6614,4,32.41,129.64
DETAIL8000,ORDER5557,PROD4157,3,72.42,217.26
DETAIL8001,ORDER5554,PROD3933,3,61.58,184.74
DETAIL8002,ORDER6919,PROD4591,4,76.97,307.88
DETAIL8003,ORDER5517,PROD5537,1,15.19,15.19
DETAIL8004,ORDER5792,PROD2892,3,11.94,35.82
DETAIL8005,ORDER4897,PROD4573,1,84.1,84.1
DETAIL8006,ORDER7727,PROD6679,3,82.45,247.35
DETAIL8007,ORDER7686,PROD6359,4,47.21,188.84
DETAIL8008,ORDER5194,PROD2983,1,21.74,21.74
DETAIL8009,ORDER5025,PROD6325,4,97.72,390.88
DETAIL8010,ORDER3792,PROD4990,2,75.33,150.66
DETAIL8011,ORDER4695,PROD6209,2,99.0,198.0
DETAIL8012,ORDER6052,PROD5323,1,47.95,47.95
DETAIL8013,ORDER4215,PROD4228,4,76.78,307.12
DETAIL8014,ORDER7432,PROD6754,4,42.98,171.92
DETAIL8015,ORDER6998,PROD4315,4,62.47,249.88
DETAIL8016,ORDER3555,PROD5465,3,67.94,203.82
DETAIL8017,ORDER5949,PROD3119,4,35.06,140.24
DETAIL8018,ORDER4942,PROD3327,3,16.09,48.27
DETAIL8019,ORDER7156,PROD5509,4,98.44,393.76
DETAIL8020,ORDER4614,PROD2950,1,81.64,81.64
DETAIL8021,ORDER6315,PROD6103,2,93.88,187.76
DETAIL8022,ORDER6298,PROD4273,2,71.34,142.68
DETAIL8023,ORDER3712,PROD3362,1,54.37,54.37
DETAIL8024,ORDER3927,PROD5503,4,58.37,233.48
DETAIL8025,ORDER6002,PROD4975,2,52.02,104.04
DETAIL8026,ORDER3862,PROD6574,1,68.74,68.74
DETAIL8027,ORDER5010,PROD2239,3,32.25,96.75
DETAIL8028,ORDER7347,PROD3221,2,80.37,160.74
DETAIL8029,ORDER3679,PROD5019,4,79.68,318.72
DETAIL8030,ORDER5213,PROD6656,4,38.13,152.52
DETAIL8031,ORDER6064,PROD3339,1,19.19,19.19
DETAIL8032,ORDER6768,PROD4136,1,24.2,24.2
DETAIL8033,ORDER4915,PROD4599,3,22.0,66.0
DETAIL8034,ORDER6328,PROD4081,2,82.78,165.56
DETAIL8035,ORDER6134,PROD4864,2,42.75,85.5
DETAIL8036,ORDER5496,PROD3118,4,61.91,247.64
DETAIL8037,ORDER6058,PROD3441,2,35.08,70.16
DETAIL8038,ORDER3383,PROD2334,4,22.13,88.52
DETAIL8039,ORDER4089,PROD5622,1,26.9,26.9
DETAIL8040,ORDER5390,PROD4776,2,57.92,115.84
DETAIL8041,ORDER7119,PROD5272,1,99.53,99.53
DETAIL8042,ORDER6717,PROD3791,3,55.6,166.8
DETAIL8043,ORDER7656,PROD3372,1,67.85,67.85
DETAIL8044,ORDER4346,PROD5320,2,30.56,61.12
DETAIL8045,ORDER7926,PROD4541,1,97.55,97.55
DETAIL8046,ORDER7677,PROD4973,4,53.09,212.36
DETAIL8047,ORDER4036,PROD3138,2,60.85,121.7
DETAIL8048,ORDER5287,PROD4550,4,20.24,80.96
DETAIL8049,ORDER3627,PROD6235,2,88.83,177.66
DETAIL8050,ORDER7425,PROD3732,1,81.28,81.28
DETAIL8051,ORDER6743,PROD4771,3,67.56,202.68
DETAIL8052,ORDER4459,PROD2859,1,26.27,26.27
DETAIL8053,ORDER5212,PROD5973,2,58.44,116.88
DETAIL8054,ORDER6759,PROD2851,1,71.07,71.07
DETAIL8055,ORDER6568,PROD3987,4,13.42,53.68
DETAIL8056,ORDER5049,PROD2424,2,84.63,169.26
DETAIL8057,ORDER5678,PROD4289,4,28.45,113.8
DETAIL8058,ORDER5262,PROD6946,2,67.41,134.82
DETAIL8059,ORDER4933,PROD5065,4,16.32,65.28
DETAIL8060,ORDER7273,PROD5608,2,10.54,21.08
DETAIL8061,ORDER6246,PROD5170,4,75.83,303.32
DETAIL8062,ORDER7457,PROD2981,3,66.06,198.18
DETAIL8063,ORDER5151,PROD3857,2,47.74,95.48
DETAIL8064,ORDER4577,PROD6034,4,43.24,172.96
DETAIL8065,ORDER4031,PROD5660,4,99.31,397.24
DETAIL8066,ORDER4530,PROD4912,1,30.49,30.49
DETAIL8067,ORDER6764,PROD5841,3,12.1,36.3
DETAIL8068,ORDER7867,PROD6094,3,74.27,222.81
DETAIL8069,ORDER4157,PROD2652,2,20.23,40.46
DETAIL8070,ORDER5806,PROD6906,2,29.9,59.8
DETAIL8071,ORDER6165,PROD2769,2,13.74,27.48
DETAIL8072,ORDER3655,PROD5636,2,45.39,90.78
DETAIL8073,ORDER6593,PROD2338,2,96.82,193.64
DETAIL8074,ORDER3413,PROD2498,3,47.0,141.0
DETAIL8075,ORDER5042,PROD6341,1,83.93,83.93
DETAIL8076,ORDER3095,PROD3797,2,31.3,62.6
DETAIL8077,ORDER6988,PROD3549,1,23.13,23.13
DETAIL8078,ORDER5463,PROD2016,4,29.17,116.68
DETAIL8079,ORDER7639,PROD6933,1,50.9,50.9
DETAIL8080,ORDER3373,PROD4968,1,54.83,54.83
DETAIL8081,ORDER6732,PROD3641,2,21.21,42.42
DETAIL8082,ORDER3760,PROD4993,1,71.62,71.62
DETAIL8083,ORDER6761,PROD5186,4,94.22,376.88
DETAIL8084,ORDER5376,PROD6245,2,89.31,178.62
DETAIL8085,ORDER4581,PROD6988,1,14.91,14.91
DETAIL8086,ORDER4370,PROD3692,2,26.42,52.84
DETAIL8087,ORDER6049,PROD6733,4,68.69,274.76
DETAIL8088,ORDER6796,PROD6045,1,16.29,16.29
DETAIL8089,ORDER7379,PROD5313,1,71.1,71.1
DETAIL8090,ORDER3145,PROD2557,2,31.89,63.78
DETAIL8091,ORDER6550,PROD6719,2,20.46,40.92
DETAIL8092,ORDER3781,PROD2015,4,58.19,232.76
DETAIL8093,ORDER7480,PROD2525,1,34.7,34.7
DETAIL8094,ORDER3064,PROD4411,4,32.09,128.36
DETAIL8095,ORDER4499,PROD3109,3,96.15,288.45
DETAIL8096,ORDER7142,PROD4925,4,83.99,335.96
DETAIL8097,ORDER4721,PROD5429,4,78.99,315.96
DETAIL8098,ORDER3818,PROD5007,1,49.25,49.25
DETAIL8099,ORDER6867,PROD5742,3,39.16,117.48
DETAIL8100,ORDER4365,PROD6112,4,97.92,391.68
DETAIL8101,ORDER7485,PROD5488,4,72.32,289.28
DETAIL8102,ORDER7331,PROD6201,4,55.56,222.24
DETAIL8103,ORDER6572,PROD3129,4,92.93,371.72
DETAIL8104,ORDER3302,PROD3905,4,52.33,209.32
DETAIL8105,ORDER4980,PROD2215,2,27.96,55.92
DETAIL8106,ORDER3631,PROD3414,1,70.36,70.36
DETAIL8107,ORDER6652,PROD6517,2,42.16,84.32
DETAIL8108,ORDER4606,PROD3991,3,84.93,254.79
DETAIL8109,ORDER7204,PROD4691,1,18.69,18.69
DETAIL8110,ORDER3311,PROD4645,3,80.48,241.44
DETAIL8111,ORDER5260,PROD6064,1,10.31,10.31
DETAIL8112,ORDER6403,PROD6544,1,68.84,68.84
DETAIL8113,ORDER4588,PROD6405,3,21.38,64.14
DETAIL8114,ORDER4728,PROD4141,1,61.02,61.02
DETAIL8115,ORDER5607,PROD6760,3,39.13,117.39
DETAIL8116,ORDER7497,PROD5131,3,96.02,288.06
DETAIL8117,ORDER4486,PROD5617,4,62.51,250.04
DETAIL8118,ORDER3714,PROD3921,4,92.47,369.88
DETAIL8119,ORDER5620,PROD2538,4,48.35,193.4
DETAIL8120,ORDER4684,PROD2995,3,37.76,113.28
DETAIL8121,ORDER5113,PROD6853,3,73.87,221.61
DETAIL8122,ORDER4471,PROD4387,3,72.4,217.2
DETAIL8123,ORDER4871,PROD5741,1,75.8,75.8
DETAIL8124,ORDER6209,PROD6186,1,61.83,61.83
DETAIL8125,ORDER4426,PROD3879,4,26.76,107.04
DETAIL8126,ORDER4454,PROD5291,2,76.74,153.48
DETAIL8127,ORDER5503,PROD4194,2,32.47,64.94
DETAIL8128,ORDER5540,PROD6335,3,26.17,78.51
DETAIL8129,ORDER3272,PROD3076,4,71.26,285.04
DETAIL8130,ORDER5281,PROD5328,1,34.95,34.95
DETAIL8131,ORDER4541,PROD6176,3,64.22,192.66
DETAIL8132,ORDER6777,PROD5416,1,31.69,31.69
DETAIL8133,ORDER4009,PROD2716,1,39.48,39.48
DETAIL8134,ORDER7714,PROD3374,1,58.12,58.12
DETAIL8135,ORDER4868,PROD6420,4,27.69,110.76
DETAIL8136,ORDER4750,PROD5445,4,20.0,80.0
DETAIL8137,ORDER3119,PROD6490,2,58.9,117.8
DETAIL8138,ORDER6935,PROD3164,1,98.69,98.69
DETAIL8139,ORDER5590,PROD5126,2,41.67,83.34
DETAIL8140,ORDER6623,PROD6196,4,46.78,187.12
DETAIL8141,ORDER6941,PROD6857,1,24.77,24.77
DETAIL8142,ORDER6929,PROD3792,3,73.26,219.78
DETAIL8143,ORDER4080,PROD3035,2,70.25,140.5
DETAIL8144,ORDER5820,PROD2306,2,73.87,147.74
DETAIL8145,ORDER4739,PROD2266,4,14.42,57.68
DETAIL8146,ORDER7903,PROD2321,2,13.94,27.88
DETAIL8147,ORDER6834,PROD3158,1,61.0,61.0
DETAIL8148,ORDER5946,PROD5207,2,86.86,173.72
DETAIL8149,ORDER3997,PROD4619,2,63.41,126.82
DETAIL8150,ORDER7786,PROD2690,4,84.29,337.16
DETAIL8151,ORDER4273,PROD6369,3,58.04,174.12
DETAIL8152,ORDER4184,PROD2853,4,67.86,271.44
DETAIL8153,ORDER3565,PROD4630,1,83.74,83.74
DETAIL8154,ORDER4426,PROD3773,2,39.44,78.88
DETAIL8155,ORDER7626,PROD2173,1,92.86,92.86
DETAIL8156,ORDER6213,PROD4892,2,96.16,192.32
DETAIL8157,ORDER7529,PROD4791,4,27.74,110.96
DETAIL8158,ORDER3317,PROD2669,1,24.96,24.96
DETAIL8159,ORDER3060,PROD4085,2,95.05,190.1
DETAIL8160,ORDER4960,PROD3133,2,13.44,26.88
DETAIL8161,ORDER5714,PROD3698,3,74.34,223.02
DETAIL8162,ORDER5604,PROD3335,1,97.55,97.55
DETAIL8163,ORDER5191,PROD3146,4,12.41,49.64
DETAIL8164,ORDER7159,PROD3352,1,48.64,48.64
DETAIL8165,ORDER5984,PROD5212,1,34.43,34.43
DETAIL8166,ORDER4758,PROD3882,1,37.33,37.33
DETAIL8167,ORDER5247,PROD3004,3,50.31,150.93
DETAIL8168,ORDER7830,PROD5951,4,95.29,381.16
DETAIL8169,ORDER5738,PROD2755,2,22.39,44.78
DETAIL8170,ORDER6614,PROD5449,4,17.21,68.84
DETAIL8171,ORDER4803,PROD4517,2,52.42,104.84
DETAIL8172,ORDER3439,PROD4932,4,12.06,48.24
DETAIL8173,ORDER7449,PROD2770,1,35.12,35.12
DETAIL8174,ORDER7013,PROD5323,2,47.95,95.9
DETAIL8175,ORDER7652,PROD6147,3,31.11,93.33
DETAIL8176,ORDER7695,PROD5798,1,37.0,37.0
DETAIL8177,ORDER6575,PROD6816,1,41.27,41.27
DETAIL8178,ORDER5228,PROD2047,3,54.55,163.65
DETAIL8179,ORDER7327,PROD2098,4,22.92,91.68
DETAIL8180,ORDER4060,PROD3211,1,20.11,20.11
DETAIL8181,ORDER3017,PROD5776,3,39.75,119.25
DETAIL8182,ORDER5156,PROD4923,2,13.24,26.48
DETAIL8183,ORDER3306,PROD2944,2,95.8,191.6
DETAIL8184,ORDER4043,PROD4322,1,10.6,10.6
DETAIL8185,ORDER7359,PROD4643,3,59.85,179.55
DETAIL8186,ORDER4463,PROD4040,1,42.24,42.24
DETAIL8187,ORDER6972,PROD3356,2,68.41,136.82
DETAIL8188,ORDER6962,PROD5554,3,57.67,173.01
DETAIL8189,ORDER6974,PROD3059,1,28.63,28.63
DETAIL8190,ORDER7186,PROD2797,1,36.81,36.81
DETAIL8191,ORDER3427,PROD6266,1,85.08,85.08
DETAIL8192,ORDER3200,PROD6440,1,21.53,21.53
DETAIL8193,ORDER5803,PROD5525,4,73.83,295.32
DETAIL8194,ORDER6115,PROD5238,1,39.57,39.57
DETAIL8195,ORDER5116,PROD3470,1,26.7,26.7
DETAIL8196,ORDER5987,PROD3102,1,71.68,71.68
DETAIL8197,ORDER5428,PROD4702,4,34.04,136.16
DETAIL8198,ORDER5174,PROD6010,2,24.4,48.8
DETAIL8199,ORDER3656,PROD3114,4,32.71,130.84
DETAIL8200,ORDER3880,PROD2203,1,84.93,84.93
DETAIL8201,ORDER3913,PROD4024,1,24.35,24.35
DETAIL8202,ORDER7105,PROD2574,2,60.9,121.8
DETAIL8203,ORDER4691,PROD2467,4,68.45,273.8
DETAIL8204,ORDER7333,PROD3275,2,46.4,92.8
DETAIL8205,ORDER7479,PROD4362,2,61.97,123.94
DETAIL8206,ORDER4956,PROD6245,1,89.31,89.31
DETAIL8207,ORDER7788,PROD3965,1,48.81,48.81
DETAIL8208,ORDER3929,PROD6231,1,94.35,94.35
DETAIL8209,ORDER6204,PROD5957,3,83.88,251.64
DETAIL8210,ORDER6398,PROD2408,4,42.05,168.2
DETAIL8211,ORDER6073,PROD6988,4,14.91,59.64
DETAIL8212,ORDER5506,PROD5620,2,57.21,114.42
DETAIL8213,ORDER7966,PROD3825,3,13.41,40.23
DETAIL8214,ORDER6176,PROD2436,2,90.51,181.02
DETAIL8215,ORDER3783,PROD6118,1,18.6,18.6
DETAIL8216,ORDER3520,PROD2379,2,18.44,36.88
DETAIL8217,ORDER7170,PROD6189,4,96.75,387.0
DETAIL8218,ORDER6452,PROD4957,4,15.46,61.84
DETAIL8219,ORDER6229,PROD5362,1,47.67,47.67
DETAIL8220,ORDER7987,PROD5048,2,81.45,162.9
DETAIL8221,ORDER4647,PROD5496,1,40.65,40.65
DETAIL8222,ORDER3426,PROD6669,2,36.73,73.46
DETAIL8223,ORDER3824,PROD4390,2,84.81,169.62
DETAIL8224,ORDER6332,PROD5284,4,88.66,354.64
DETAIL8225,ORDER6216,PROD5141,3,99.15,297.45
DETAIL8226,ORDER5272,PROD3686,4,32.2,128.8
DETAIL8227,ORDER4790,PROD4868,3,73.12,219.36
DETAIL8228,ORDER5277,PROD2082,4,79.26,317.04
DETAIL8229,ORDER7921,PROD2390,2,72.84,145.68
DETAIL8230,ORDER7220,PROD6991,4,38.4,153.6
DETAIL8231,ORDER3766,PROD6396,2,73.28,146.56
DETAIL8232,ORDER3532,PROD6567,4,86.94,347.76
DETAIL8233,ORDER7364,PROD5992,1,91.73,91.73
DETAIL8234,ORDER4968,PROD5879,1,95.37,95.37
DETAIL8235,ORDER7446,PROD2060,1,47.6,47.6
DETAIL8236,ORDER7862,PROD4972,2,70.79,141.58
DETAIL8237,ORDER7322,PROD4969,2,58.67,117.34
DETAIL8238,ORDER3916,PROD2746,2,42.87,85.74
DETAIL8239,ORDER7259,PROD5776,2,39.75,79.5
DETAIL8240,ORDER6320,PROD3368,4,72.81,291.24
DETAIL8241,ORDER3644,PROD3610,1,88.44,88.44
DETAIL8242,ORDER5985,PROD2644,3,51.0,153.0
DETAIL8243,ORDER3839,PROD3747,3,23.11,69.33
DETAIL8244,ORDER3874,PROD3911,2,94.25,188.5
DETAIL8245,ORDER5474,PROD4798,1,17.74,17.74
DETAIL8246,ORDER5748,PROD2706,3,71.51,214.53
DETAIL8247,ORDER6055,PROD4775,2,39.2,78.4
DETAIL8248,ORDER5285,PROD2748,4,46.86,187.44
DETAIL8249,ORDER3375,PROD5451,3,58.4,175.2
DETAIL8250,ORDER6506,PROD5475,1,81.63,81.63
DETAIL8251,ORDER7670,PROD2904,1,58.68,58.68
DETAIL8252,ORDER4088,PROD4167,4,13.37,53.48
DETAIL8253,ORDER6877,PROD3033,4,49.57,198.28
DETAIL8254,ORDER4124,PROD2701,4,92.33,369.32
DETAIL8255,ORDER4565,PROD2346,1,59.78,59.78
DETAIL8256,ORDER7229,PROD6496,3,82.59,247.77
DETAIL8257,ORDER7080,PROD6401,3,60.7,182.1
DETAIL8258,ORDER7081,PROD6087,4,71.16,284.64
DETAIL8259,ORDER7621,PROD3487,3,57.11,171.33
DETAIL8260,ORDER6042,PROD2369,1,49.91,49.91
DETAIL8261,ORDER4451,PROD3845,1,71.43,71.43
DETAIL8262,ORDER3713,PROD4016,2,97.09,194.18
DETAIL8263,ORDER6106,PROD4096,2,25.08,50.16
DETAIL8264,ORDER4531,PROD5806,2,96.87,193.74
DETAIL8265,ORDER6951,PROD2108,2,70.77,141.54
DETAIL8266,ORDER4585,PROD6539,4,67.69,270.76
DETAIL8267,ORDER7263,PROD6579,4,91.62,366.48
DETAIL8268,ORDER4102,PROD6035,4,44.73,178.92
DETAIL8269,ORDER3138,PROD5296,1,41.77,41.77
DETAIL8270,ORDER3755,PROD4886,2,10.86,21.72
DETAIL8271,ORDER4958,PROD4678,1,56.51,56.51
DETAIL8272,ORDER6925,PROD6904,3,21.85,65.55
DETAIL8273,ORDER7750,PROD4559,2,43.78,87.56
DETAIL8274,ORDER4255,PROD6729,3,66.24,198.72
DETAIL8275,ORDER5163,PROD2742,3,65.36,196.08
DETAIL8276,ORDER3373,PROD5679,1,11.15,11.15
DETAIL8277,ORDER3150,PROD3179,2,11.39,22.78
DETAIL8278,ORDER5578,PROD4097,2,41.36,82.72
DETAIL8279,ORDER6775,PROD2657,4,12.45,49.8
DETAIL8280,ORDER7574,PROD4977,3,82.11,246.33
DETAIL8281,ORDER5900,PROD6092,1,48.17,48.17
DETAIL8282,ORDER7547,PROD5737,2,33.71,67.42
DETAIL8283,ORDER7106,PROD5980,4,48.81,195.24
DETAIL8284,ORDER3504,PROD2247,2,98.02,196.04
DETAIL8285,ORDER7279,PROD4267,3,11.39,34.17
DETAIL8286,ORDER3098,PROD2430,1,74.75,74.75
DETAIL8287,ORDER3212,PROD6272,4,79.08,316.32
DETAIL8288,ORDER5268,PROD4601,3,21.91,65.73
DETAIL8289,ORDER7377,PROD3732,4,81.28,325.12
DETAIL8290,ORDER6719,PROD2944,3,95.8,287.4
DETAIL8291,ORDER3575,PROD4765,4,78.24,312.96
DETAIL8292,ORDER4269,PROD3743,3,67.02,201.06
DETAIL8293,ORDER3290,PROD4811,1,82.43,82.43
DETAIL8294,ORDER5241,PROD6084,2,99.49,198.98
DETAIL8295,ORDER3653,PROD3602,1,61.91,61.91
DETAIL8296,ORDER6324,PROD3046,1,49.42,49.42
DETAIL8297,ORDER6187,PROD5372,2,82.47,164.94
DETAIL8298,ORDER4136,PROD3856,4,25.09,100.36
DETAIL8299,ORDER3647,PROD3757,3,69.07,207.21
DETAIL8300,ORDER7782,PROD5765,2,96.02,192.04
DETAIL8301,ORDER7426,PROD3367,3,88.64,265.92
DETAIL8302,ORDER6282,PROD5735,1,15.33,15.33
DETAIL8303,ORDER7308,PROD3586,4,30.38,121.52
DETAIL8304,ORDER7147,PROD4335,2,13.1,26.2
DETAIL8305,ORDER6058,PROD2614,4,57.46,229.84
DETAIL8306,ORDER5005,PROD5450,2,92.93,185.86
DETAIL8307,ORDER3324,PROD4881,2,37.24,74.48
DETAIL8308,ORDER7739,PROD2522,3,43.4,130.2
DETAIL8309,ORDER6980,PROD5550,2,85.25,170.5
DETAIL8310,ORDER4823,PROD5799,1,19.75,19.75
DETAIL8311,ORDER5661,PROD3118,4,61.91,247.64
DETAIL8312,ORDER7698,PROD2260,4,74.25,297.0
DETAIL8313,ORDER5834,PROD3577,2,57.14,114.28
DETAIL8314,ORDER7657,PROD6233,3,13.99,41.97
DETAIL8315,ORDER4137,PROD5199,1,68.62,68.62
DETAIL8316,ORDER3064,PROD4103,1,92.48,92.48
DETAIL8317,ORDER3794,PROD4988,4,30.81,123.24
DETAIL8318,ORDER3111,PROD6046,1,28.92,28.92
DETAIL8319,ORDER6169,PROD4355,2,63.7,127.4
DETAIL8320,ORDER3758,PROD5532,2,80.82,161.64
DETAIL8321,ORDER4771,PROD6198,3,94.29,282.87
DETAIL8322,ORDER5180,PROD4973,1,53.09,53.09
DETAIL8323,ORDER4664,PROD4069,1,72.54,72.54
DETAIL8324,ORDER4531,PROD3312,3,18.44,55.32
DETAIL8325,ORDER5438,PROD3498,3,56.03,168.09
DETAIL8326,ORDER7857,PROD3094,1,92.18,92.18
DETAIL8327,ORDER6787,PROD6941,2,80.36,160.72
DETAIL8328,ORDER6811,PROD2869,4,98.15,392.6
DETAIL8329,ORDER4419,PROD6081,2,50.79,101.58
DETAIL8330,ORDER3496,PROD5058,1,84.72,84.72
DETAIL8331,ORDER5750,PROD5764,2,19.52,39.04
DETAIL8332,ORDER7772,PROD4841,2,64.83,129.66
DETAIL8333,ORDER5311,PROD5536,4,40.16,160.64
DETAIL8334,ORDER3983,PROD4371,3,19.06,57.18
DETAIL8335,ORDER6772,PROD4397,4,20.19,80.76
DETAIL8336,ORDER4900,PROD3114,2,32.71,65.42
DETAIL8337,ORDER4574,PROD3703,3,57.81,173.43
DETAIL8338,ORDER7536,PROD3089,2,52.63,105.26
DETAIL8339,ORDER5491,PROD5481,1,34.06,34.06
DETAIL8340,ORDER6667,PROD5530,2,78.08,156.16
DETAIL8341,ORDER6850,PROD2825,2,33.98,67.96
DETAIL8342,ORDER7351,PROD2201,1,38.84,38.84
DETAIL8343,ORDER5021,PROD2737,4,47.72,190.88
DETAIL8344,ORDER7448,PROD3678,3,10.23,30.69
DETAIL8345,ORDER6485,PROD5842,1,35.32,35.32
DETAIL8346,ORDER5256,PROD6100,2,22.87,45.74
DETAIL8347,ORDER7222,PROD3192,4,47.58,190.32
DETAIL8348,ORDER6641,PROD5605,2,82.73,165.46
DETAIL8349,ORDER5019,PROD5062,4,37.22,148.88
DETAIL8350,ORDER4945,PROD4986,3,40.72,122.16
DETAIL8351,ORDER4809,PROD5373,2,65.34,130.68
DETAIL8352,ORDER3274,PROD4539,1,17.39,17.39
DETAIL8353,ORDER4374,PROD4403,2,42.75,85.5
DETAIL8354,ORDER5314,PROD3878,3,36.98,110.94
DETAIL8355,ORDER6442,PROD5473,4,40.57,162.28
DETAIL8356,ORDER7944,PROD2424,4,84.63,338.52
DETAIL8357,ORDER6706,PROD4003,2,19.29,38.58
DETAIL8358,ORDER7517,PROD6134,2,84.74,169.48
DETAIL8359,ORDER7398,PROD3923,4,69.66,278.64
DETAIL8360,ORDER3917,PROD3719,1,40.58,40.58
DETAIL8361,ORDER4080,PROD4507,3,90.37,271.11
DETAIL8362,ORDER7783,PROD5224,3,37.43,112.29
DETAIL8363,ORDER3320,PROD2801,4,31.17,124.68
DETAIL8364,ORDER7998,PROD5747,1,98.15,98.15
DETAIL8365,ORDER6448,PROD2294,2,43.61,87.22
DETAIL8366,ORDER5230,PROD3288,2,32.34,64.68
DETAIL8367,ORDER4475,PROD5727,2,18.48,36.96
DETAIL8368,ORDER7641,PROD5861,2,71.96,143.92
DETAIL8369,ORDER5637,PROD5183,1,80.69,80.69
DETAIL8370,ORDER4529,PROD3583,3,44.16,132.48
DETAIL8371,ORDER5828,PROD3561,1,27.0,27.0
DETAIL8372,ORDER5380,PROD2948,3,25.3,75.9
DETAIL8373,ORDER7495,PROD3990,2,14.2,28.4
DETAIL8374,ORDER3136,PROD4366,3,97.75,293.25
DETAIL8375,ORDER6343,PROD4195,3,95.77,287.31
DETAIL8376,ORDER5103,PROD6695,4,94.83,379.32
DETAIL8377,ORDER5634,PROD4913,4,42.45,169.8
DETAIL8378,ORDER7434,PROD5975,3,74.15,222.45
DETAIL8379,ORDER6154,PROD3835,3,90.25,270.75
DETAIL8380,ORDER5737,PROD4961,3,38.4,115.2
DETAIL8381,ORDER7470,PROD5487,4,20.83,83.32
DETAIL8382,ORDER4250,PROD4889,4,69.45,277.8
DETAIL8383,ORDER6549,PROD3766,4,85.45,341.8
DETAIL8384,ORDER7313,PROD3986,3,13.12,39.36
DETAIL8385,ORDER3957,PROD2010,1,62.75,62.75
DETAIL8386,ORDER4974,PROD4343,2,48.11,96.22
DETAIL8387,ORDER6253,PROD4375,3,35.19,105.57
DETAIL8388,ORDER5029,PROD6899,1,71.09,71.09
DETAIL8389,ORDER5644,PROD2158,2,59.92,119.84
DETAIL8390,ORDER5910,PROD5335,3,82.5,247.5
DETAIL8391,ORDER6757,PROD5194,1,21.09,21.09
DETAIL8392,ORDER3350,PROD4502,2,27.77,55.54
DETAIL8393,ORDER7827,PROD2172,1,78.11,78.11
DETAIL8394,ORDER6974,PROD4088,2,52.63,105.26
DETAIL8395,ORDER6775,PROD4725,1,26.57,26.57
DETAIL8396,ORDER3072,PROD3924,2,68.22,136.44
DETAIL8397,ORDER5248,PROD2178,2,60.05,120.1
DETAIL8398,ORDER4104,PROD3767,3,19.94,59.82
DETAIL8399,ORDER3758,PROD3128,3,36.11,108.33
DETAIL8400,ORDER7504,PROD2736,4,65.95,263.8
DETAIL8401,ORDER5526,PROD5816,3,51.46,154.38
DETAIL8402,ORDER3190,PROD5451,4,58.4,233.6
DETAIL8403,ORDER4191,PROD4229,2,25.44,50.88
DETAIL8404,ORDER6949,PROD6761,2,77.15,154.3
DETAIL8405,ORDER4242,PROD4389,3,84.91,254.73
DETAIL8406,ORDER6998,PROD3393,2,42.46,84.92
DETAIL8407,ORDER7135,PROD6433,2,40.79,81.58
DETAIL8408,ORDER3953,PROD3496,2,32.83,65.66
DETAIL8409,ORDER4132,PROD6852,3,23.3,69.9
DETAIL8410,ORDER6028,PROD3142,3,72.1,216.3
DETAIL8411,ORDER6775,PROD5861,2,71.96,143.92
DETAIL8412,ORDER3328,PROD3258,4,67.87,271.48
DETAIL8413,ORDER4382,PROD5475,2,81.63,163.26
DETAIL8414,ORDER6268,PROD4352,4,66.55,266.2
DETAIL8415,ORDER5134,PROD4535,3,59.79,179.37
DETAIL8416,ORDER5678,PROD2435,3,23.88,71.64
DETAIL8417,ORDER3060,PROD3739,3,56.47,169.41
DETAIL8418,ORDER6732,PROD3034,1,71.24,71.24
DETAIL8419,ORDER4913,PROD5467,4,53.81,215.24
DETAIL8420,ORDER6129,PROD4569,2,68.0,136.0
DETAIL8421,ORDER5088,PROD3116,3,72.83,218.49
DETAIL8422,ORDER3455,PROD6287,4,95.01,380.04
DETAIL8423,ORDER5581,PROD6473,4,43.21,172.84
DETAIL8424,ORDER5288,PROD4115,4,24.98,99.92
DETAIL8425,ORDER7929,PROD3319,1,66.38,66.38
DETAIL8426,ORDER6696,PROD4750,2,82.18,164.36
DETAIL8427,ORDER4454,PROD2599,1,98.51,98.51
DETAIL8428,ORDER4744,PROD4252,2,32.2,64.4
DETAIL8429,ORDER7069,PROD6974,3,88.48,265.44
DETAIL8430,ORDER4751,PROD3623,2,95.18,190.36
DETAIL8431,ORDER5883,PROD4171,1,44.34,44.34
DETAIL8432,ORDER7165,PROD3454,1,87.84,87.84
