ProductID,ProductName,Category,Price,StockQuantity
PROD5839,Product_3839,Clothing,60.95,104
PROD5840,Product_3840,Toys,70.16,107
PROD5841,Product_3841,Toys,12.1,178
PROD5842,Product_3842,Electronics,35.32,98
PROD5843,Product_3843,Clothing,98.54,149
PROD5844,Product_3844,Home,89.48,91
PROD5845,Product_3845,Toys,75.73,163
PROD5846,Product_3846,Electronics,63.42,57
PROD5847,Product_3847,Electronics,34.67,143
PROD5848,Product_3848,Home,17.46,118
PROD5849,Product_3849,Electronics,38.42,100
PROD5850,Product_3850,Home,80.47,118
PROD5851,Product_3851,Toys,98.48,76
PROD5852,Product_3852,Toys,88.7,67
PROD5853,Product_3853,Home,88.11,129
PROD5854,Product_3854,Clothing,78.83,120
PROD5855,Product_3855,Clothing,36.62,121
PROD5856,Product_3856,Home,36.86,132
PROD5857,Product_3857,Clothing,85.52,58
PROD5858,Product_3858,Electronics,13.19,169
PROD5859,Product_3859,Clothing,46.69,58
PROD5860,Product_3860,Electronics,91.41,113
PROD5861,Product_3861,Electronics,71.96,58
PROD5862,Product_3862,Clothing,73.21,142
PROD5863,Product_3863,Electronics,50.59,122
PROD5864,Product_3864,Toys,87.23,95
PROD5865,Product_3865,Toys,47.96,95
PROD5866,Product_3866,Home,34.15,51
PROD5867,Product_3867,Toys,39.63,139
PROD5868,Product_3868,Home,21.9,137
PROD5869,Product_3869,Toys,39.42,96
PROD5870,Product_3870,Clothing,77.51,97
PROD5871,Product_3871,Clothing,51.31,192
PROD5872,Product_3872,Clothing,80.54,164
PROD5873,Product_3873,Electronics,64.01,165
PROD5874,Product_3874,Toys,12.38,123
PROD5875,Product_3875,Electronics,73.72,108
PROD5876,Product_3876,Electronics,31.41,70
PROD5877,Product_3877,Electronics,42.48,146
PROD5878,Product_3878,Clothing,64.97,134
PROD5879,Product_3879,Electronics,95.37,91
PROD5880,Product_3880,Toys,29.55,81
PROD5881,Product_3881,Home,70.22,177
PROD5882,Product_3882,Toys,76.1,105
PROD5883,Product_3883,Clothing,95.38,129
PROD5884,Product_3884,Home,57.36,175
PROD5885,Product_3885,Home,51.44,166
PROD5886,Product_3886,Home,97.9,58
PROD5887,Product_3887,Toys,74.51,77
PROD5888,Product_3888,Home,54.39,103
PROD5889,Product_3889,Home,77.66,121
PROD5890,Product_3890,Home,66.86,63
PROD5891,Product_3891,Toys,39.97,131
PROD5892,Product_3892,Clothing,83.46,184
PROD5893,Product_3893,Clothing,85.37,151
PROD5894,Product_3894,Electronics,41.25,132
PROD5895,Product_3895,Electronics,46.33,94
PROD5896,Product_3896,Clothing,65.47,167
PROD5897,Product_3897,Clothing,88.89,70
PROD5898,Product_3898,Home,39.66,142
PROD5899,Product_3899,Home,74.19,190
PROD5900,Product_3900,Clothing,12.96,112
PROD5901,Product_3901,Toys,46.0,90
PROD5902,Product_3902,Home,44.76,63
PROD5903,Product_3903,Toys,56.84,96
PROD5904,Product_3904,Clothing,50.66,145
PROD5905,Product_3905,Home,65.29,65
PROD5906,Product_3906,Electronics,86.64,127
PROD5907,Product_3907,Electronics,87.25,70
PROD5908,Product_3908,Home,28.27,178
PROD5909,Product_3909,Toys,78.34,109
PROD5910,Product_3910,Home,22.38,55
PROD5911,Product_3911,Clothing,79.58,94
PROD5912,Product_3912,Clothing,32.03,170
PROD5913,Product_3913,Electronics,74.86,66
PROD5914,Product_3914,Electronics,11.81,140
PROD5915,Product_3915,Clothing,45.69,106
PROD5916,Product_3916,Home,69.06,60
PROD5917,Product_3917,Home,29.33,137
PROD5918,Product_3918,Toys,56.27,168
PROD5919,Product_3919,Toys,57.35,164
PROD5920,Product_3920,Home,29.84,132
PROD5921,Product_3921,Electronics,89.55,156
PROD5922,Product_3922,Clothing,24.65,124
PROD5923,Product_3923,Electronics,80.89,142
PROD5924,Product_3924,Toys,85.69,194
PROD5925,Product_3925,Electronics,58.74,124
PROD5926,Product_3926,Home,73.23,186
PROD5927,Product_3927,Electronics,10.63,145
PROD5928,Product_3928,Toys,14.88,61
PROD5929,Product_3929,Electronics,16.97,77
PROD5930,Product_3930,Clothing,97.47,79
PROD5931,Product_3931,Clothing,29.56,123
PROD5932,Product_3932,Electronics,97.47,173
PROD5933,Product_3933,Toys,75.56,174
PROD5934,Product_3934,Home,96.53,59
PROD5935,Product_3935,Clothing,17.72,68
PROD5936,Product_3936,Toys,99.7,119
PROD5937,Product_3937,Electronics,26.03,76
PROD5938,Product_3938,Clothing,51.73,127
PROD5939,Product_3939,Electronics,44.66,102
PROD5940,Product_3940,Toys,26.6,196
PROD5941,Product_3941,Toys,98.13,133
PROD5942,Product_3942,Clothing,71.11,95
PROD5943,Product_3943,Clothing,45.28,142
PROD5944,Product_3944,Home,10.73,184
PROD5945,Product_3945,Toys,12.56,119
PROD5946,Product_3946,Toys,13.23,80
PROD5947,Product_3947,Clothing,61.28,152
PROD5948,Product_3948,Toys,63.36,164
PROD5949,Product_3949,Home,51.67,87
PROD5950,Product_3950,Home,39.69,60
PROD5951,Product_3951,Toys,95.29,69
PROD5952,Product_3952,Electronics,65.4,131
PROD5953,Product_3953,Clothing,85.66,103
PROD5954,Product_3954,Toys,40.23,192
PROD5955,Product_3955,Electronics,25.75,142
PROD5956,Product_3956,Electronics,86.83,191
PROD5957,Product_3957,Toys,83.88,75
PROD5958,Product_3958,Home,29.13,82
PROD5959,Product_3959,Electronics,95.01,83
PROD5960,Product_3960,Clothing,71.46,116
PROD5961,Product_3961,Electronics,62.78,72
PROD5962,Product_3962,Clothing,55.31,96
PROD5963,Product_3963,Clothing,37.79,171
PROD5964,Product_3964,Home,54.35,100
PROD5965,Product_3965,Clothing,52.04,131
PROD5966,Product_3966,Clothing,98.06,198
PROD5967,Product_3967,Home,53.03,61
PROD5968,Product_3968,Toys,40.15,64
PROD5969,Product_3969,Electronics,59.25,173
PROD5970,Product_3970,Home,73.38,166
PROD5971,Product_3971,Clothing,34.41,184
PROD5972,Product_3972,Electronics,12.88,133
PROD5973,Product_3973,Clothing,58.44,167
PROD5974,Product_3974,Toys,37.71,196
PROD5975,Product_3975,Home,74.15,199
PROD5976,Product_3976,Clothing,96.69,183
PROD5977,Product_3977,Toys,71.74,93
PROD5978,Product_3978,Electronics,51.45,147
PROD5979,Product_3979,Clothing,64.84,136
PROD5980,Product_3980,Home,48.81,69
PROD5981,Product_3981,Toys,26.92,119
PROD5982,Product_3982,Clothing,71.55,121
PROD5983,Product_3983,Home,99.77,121
PROD5984,Product_3984,Electronics,57.15,77
PROD5985,Product_3985,Electronics,25.65,118
PROD5986,Product_3986,Toys,69.68,157
PROD5987,Product_3987,Toys,93.07,174
PROD5988,Product_3988,Electronics,60.73,134
PROD5989,Product_3989,Toys,28.77,196
PROD5990,Product_3990,Electronics,53.97,155
PROD5991,Product_3991,Electronics,19.39,185
PROD5992,Product_3992,Clothing,91.73,147
PROD5993,Product_3993,Toys,47.21,59
PROD5994,Product_3994,Clothing,58.89,61
PROD5995,Product_3995,Electronics,95.56,140
PROD5996,Product_3996,Clothing,58.0,80
PROD5997,Product_3997,Toys,20.78,155
PROD5998,Product_3998,Clothing,95.29,172
PROD5999,Product_3999,Clothing,31.55,158
PROD6000,Product_4000,Toys,26.92,149
PROD6001,Product_4001,Electronics,40.8,158
PROD6002,Product_4002,Toys,43.64,149
PROD6003,Product_4003,Home,75.35,122
PROD6004,Product_4004,Home,19.91,143
PROD6005,Product_4005,Electronics,67.07,93
PROD6006,Product_4006,Electronics,66.9,172
PROD6007,Product_4007,Electronics,92.62,131
PROD6008,Product_4008,Clothing,70.69,90
PROD6009,Product_4009,Clothing,85.9,165
PROD6010,Product_4010,Electronics,24.4,69
PROD6011,Product_4011,Toys,76.43,52
PROD6012,Product_4012,Toys,77.3,191
PROD6013,Product_4013,Home,85.0,144
PROD6014,Product_4014,Electronics,97.91,86
PROD6015,Product_4015,Clothing,22.25,104
PROD6016,Product_4016,Toys,52.27,63
PROD6017,Product_4017,Electronics,38.03,132
PROD6018,Product_4018,Clothing,50.75,93
PROD6019,Product_4019,Clothing,78.55,194
PROD6020,Product_4020,Toys,71.78,181
PROD6021,Product_4021,Electronics,92.87,136
PROD6022,Product_4022,Clothing,41.57,111
PROD6023,Product_4023,Electronics,62.8,87
PROD6024,Product_4024,Electronics,88.78,61
PROD6025,Product_4025,Toys,99.4,135
PROD6026,Product_4026,Toys,90.54,171
PROD6027,Product_4027,Home,82.45,193
PROD6028,Product_4028,Toys,72.95,118
PROD6029,Product_4029,Home,11.41,104
PROD6030,Product_4030,Home,15.26,55
PROD6031,Product_4031,Clothing,69.41,109
PROD6032,Product_4032,Home,84.7,109
PROD6033,Product_4033,Toys,29.57,59
PROD6034,Product_4034,Toys,43.24,142
PROD6035,Product_4035,Electronics,44.73,140
PROD6036,Product_4036,Home,76.49,196
PROD6037,Product_4037,Home,62.44,65
PROD6038,Product_4038,Electronics,47.74,91
PROD6039,Product_4039,Clothing,77.65,194
PROD6040,Product_4040,Clothing,75.45,67
PROD6041,Product_4041,Toys,90.63,128
PROD6042,Product_4042,Toys,17.22,95
PROD6043,Product_4043,Electronics,60.16,192
PROD6044,Product_4044,Clothing,66.0,144
PROD6045,Product_4045,Electronics,16.29,133
PROD6046,Product_4046,Clothing,28.92,192
PROD6047,Product_4047,Home,48.22,121
PROD6048,Product_4048,Electronics,36.74,130
PROD6049,Product_4049,Home,68.53,85
PROD6050,Product_4050,Home,77.32,62
PROD6051,Product_4051,Home,17.98,66
PROD6052,Product_4052,Toys,92.06,142
PROD6053,Product_4053,Electronics,13.32,180
PROD6054,Product_4054,Clothing,84.14,101
PROD6055,Product_4055,Home,30.09,102
PROD6056,Product_4056,Home,57.11,63
PROD6057,Product_4057,Home,99.3,119
PROD6058,Product_4058,Toys,77.63,194
PROD6059,Product_4059,Home,59.45,115
PROD6060,Product_4060,Home,29.7,123
PROD6061,Product_4061,Toys,16.15,176
PROD6062,Product_4062,Toys,60.76,152
PROD6063,Product_4063,Home,47.52,111
PROD6064,Product_4064,Clothing,10.31,98
PROD6065,Product_4065,Home,83.44,112
PROD6066,Product_4066,Electronics,10.7,77
PROD6067,Product_4067,Home,24.74,116
PROD6068,Product_4068,Toys,94.97,72
PROD6069,Product_4069,Home,65.51,198
PROD6070,Product_4070,Electronics,14.41,140
PROD6071,Product_4071,Toys,36.4,185
PROD6072,Product_4072,Home,74.17,61
PROD6073,Product_4073,Clothing,32.14,131
PROD6074,Product_4074,Clothing,65.22,138
PROD6075,Product_4075,Home,98.77,137
PROD6076,Product_4076,Toys,65.53,179
PROD6077,Product_4077,Home,72.54,109
PROD6078,Product_4078,Toys,11.67,111
PROD6079,Product_4079,Home,47.92,176
PROD6080,Product_4080,Clothing,20.44,92
PROD6081,Product_4081,Home,50.79,59
PROD6082,Product_4082,Electronics,42.17,60
PROD6083,Product_4083,Home,13.89,153
PROD6084,Product_4084,Electronics,99.49,183
PROD6085,Product_4085,Home,91.32,169
PROD6086,Product_4086,Toys,22.11,54
PROD6087,Product_4087,Clothing,71.16,72
PROD6088,Product_4088,Toys,83.04,160
PROD6089,Product_4089,Toys,14.52,58
PROD6090,Product_4090,Toys,16.78,55
PROD6091,Product_4091,Clothing,89.09,114
PROD6092,Product_4092,Clothing,48.17,178
PROD6093,Product_4093,Clothing,75.69,157
PROD6094,Product_4094,Electronics,74.27,171
PROD6095,Product_4095,Electronics,79.97,189
PROD6096,Product_4096,Home,73.11,75
PROD6097,Product_4097,Electronics,70.96,124
PROD6098,Product_4098,Home,14.63,52
PROD6099,Product_4099,Clothing,36.14,130
PROD6100,Product_4100,Electronics,22.87,187
PROD6101,Product_4101,Clothing,95.33,138
PROD6102,Product_4102,Electronics,90.02,66
PROD6103,Product_4103,Home,93.88,122
PROD6104,Product_4104,Electronics,49.16,125
PROD6105,Product_4105,Electronics,79.47,50
PROD6106,Product_4106,Clothing,56.51,160
PROD6107,Product_4107,Clothing,70.49,174
PROD6108,Product_4108,Toys,84.55,163
PROD6109,Product_4109,Toys,30.12,76
PROD6110,Product_4110,Clothing,54.43,182
PROD6111,Product_4111,Home,86.55,61
PROD6112,Product_4112,Toys,97.92,130
PROD6113,Product_4113,Electronics,62.45,185
PROD6114,Product_4114,Electronics,69.41,51
PROD6115,Product_4115,Toys,56.04,82
PROD6116,Product_4116,Electronics,70.68,189
PROD6117,Product_4117,Electronics,69.14,53
PROD6118,Product_4118,Clothing,18.6,97
PROD6119,Product_4119,Clothing,69.35,188
PROD6120,Product_4120,Home,10.41,139
PROD6121,Product_4121,Clothing,43.97,74
PROD6122,Product_4122,Electronics,51.9,107
PROD6123,Product_4123,Home,12.56,82
PROD6124,Product_4124,Electronics,39.63,193
PROD6125,Product_4125,Home,64.34,87
PROD6126,Product_4126,Clothing,95.78,105
PROD6127,Product_4127,Clothing,92.49,141
PROD6128,Product_4128,Electronics,54.61,99
PROD6129,Product_4129,Home,48.36,96
PROD6130,Product_4130,Clothing,65.02,150
PROD6131,Product_4131,Electronics,42.08,137
PROD6132,Product_4132,Electronics,56.77,128
PROD6133,Product_4133,Home,94.67,126
PROD6134,Product_4134,Toys,84.74,116
PROD6135,Product_4135,Clothing,45.27,119
PROD6136,Product_4136,Clothing,25.75,142
PROD6137,Product_4137,Home,61.0,139
PROD6138,Product_4138,Electronics,12.98,131
PROD6139,Product_4139,Clothing,43.35,146
PROD6140,Product_4140,Home,22.0,62
PROD6141,Product_4141,Electronics,12.78,131
PROD6142,Product_4142,Toys,84.28,109
PROD6143,Product_4143,Toys,38.63,119
PROD6144,Product_4144,Electronics,16.59,178
PROD6145,Product_4145,Electronics,94.75,192
PROD6146,Product_4146,Toys,75.18,88
PROD6147,Product_4147,Electronics,31.11,83
PROD6148,Product_4148,Toys,36.92,88
PROD6149,Product_4149,Home,22.48,131
PROD6150,Product_4150,Clothing,57.95,138
PROD6151,Product_4151,Clothing,32.39,87
PROD6152,Product_4152,Toys,63.5,186
PROD6153,Product_4153,Clothing,73.57,157
PROD6154,Product_4154,Clothing,77.45,159
PROD6155,Product_4155,Electronics,80.35,95
PROD6156,Product_4156,Toys,49.58,78
PROD6157,Product_4157,Clothing,93.63,158
PROD6158,Product_4158,Toys,61.03,110
PROD6159,Product_4159,Toys,46.2,50
PROD6160,Product_4160,Home,85.34,51
PROD6161,Product_4161,Home,48.57,180
PROD6162,Product_4162,Home,59.61,127
PROD6163,Product_4163,Clothing,64.3,175
PROD6164,Product_4164,Home,40.04,181
PROD6165,Product_4165,Home,40.07,116
PROD6166,Product_4166,Home,59.07,78
PROD6167,Product_4167,Clothing,46.04,66
PROD6168,Product_4168,Toys,65.79,114
PROD6169,Product_4169,Toys,22.91,172
PROD6170,Product_4170,Toys,91.46,72
PROD6171,Product_4171,Electronics,70.81,146
PROD6172,Product_4172,Clothing,28.24,85
PROD6173,Product_4173,Home,53.56,104
PROD6174,Product_4174,Clothing,17.76,140
PROD6175,Product_4175,Toys,62.88,165
PROD6176,Product_4176,Electronics,64.22,138
PROD6177,Product_4177,Electronics,48.16,98
PROD6178,Product_4178,Clothing,70.95,64
PROD6179,Product_4179,Toys,13.38,69
PROD6180,Product_4180,Home,18.1,138
PROD6181,Product_4181,Toys,27.18,193
PROD6182,Product_4182,Home,62.97,138
PROD6183,Product_4183,Home,26.49,144
PROD6184,Product_4184,Home,97.37,149
PROD6185,Product_4185,Clothing,76.07,185
PROD6186,Product_4186,Toys,61.83,175
PROD6187,Product_4187,Electronics,97.28,177
PROD6188,Product_4188,Home,67.76,161
PROD6189,Product_4189,Clothing,96.75,180
PROD6190,Product_4190,Home,15.96,58
PROD6191,Product_4191,Toys,28.73,182
PROD6192,Product_4192,Home,85.06,140
PROD6193,Product_4193,Home,61.03,65
PROD6194,Product_4194,Home,46.89,82
PROD6195,Product_4195,Toys,24.0,133
PROD6196,Product_4196,Toys,46.78,119
PROD6197,Product_4197,Electronics,50.8,75
PROD6198,Product_4198,Electronics,94.29,191
PROD6199,Product_4199,Toys,74.95,150
PROD6200,Product_4200,Toys,32.89,161
PROD6201,Product_4201,Toys,55.56,191
PROD6202,Product_4202,Electronics,71.34,172
PROD6203,Product_4203,Toys,83.15,150
PROD6204,Product_4204,Electronics,11.98,113
PROD6205,Product_4205,Clothing,55.73,120
PROD6206,Product_4206,Toys,51.59,152
PROD6207,Product_4207,Toys,92.96,120
PROD6208,Product_4208,Home,56.01,142
PROD6209,Product_4209,Toys,99.0,65
PROD6210,Product_4210,Electronics,10.07,134
PROD6211,Product_4211,Home,62.26,54
PROD6212,Product_4212,Electronics,78.74,130
PROD6213,Product_4213,Toys,29.03,143
PROD6214,Product_4214,Home,97.89,75
PROD6215,Product_4215,Home,52.01,102
PROD6216,Product_4216,Electronics,55.99,63
PROD6217,Product_4217,Clothing,39.79,163
PROD6218,Product_4218,Clothing,79.34,141
PROD6219,Product_4219,Electronics,99.24,85
PROD6220,Product_4220,Electronics,38.17,134
PROD6221,Product_4221,Electronics,17.38,184
PROD6222,Product_4222,Clothing,71.61,135
PROD6223,Product_4223,Toys,48.93,146
PROD6224,Product_4224,Electronics,79.51,87
PROD6225,Product_4225,Clothing,43.12,163
PROD6226,Product_4226,Home,23.5,85
PROD6227,Product_4227,Electronics,53.37,110
PROD6228,Product_4228,Electronics,67.87,153
PROD6229,Product_4229,Home,66.78,187
PROD6230,Product_4230,Clothing,25.55,194
PROD6231,Product_4231,Home,94.35,84
PROD6232,Product_4232,Home,64.91,80
PROD6233,Product_4233,Toys,13.99,96
PROD6234,Product_4234,Electronics,60.81,71
PROD6235,Product_4235,Electronics,88.83,88
PROD6236,Product_4236,Toys,69.37,132
PROD6237,Product_4237,Home,49.03,118
PROD6238,Product_4238,Toys,27.16,168
PROD6239,Product_4239,Toys,95.66,191
PROD6240,Product_4240,Home,90.84,180
PROD6241,Product_4241,Clothing,49.23,51
PROD6242,Product_4242,Home,33.43,151
PROD6243,Product_4243,Clothing,51.09,80
PROD6244,Product_4244,Toys,40.15,59
PROD6245,Product_4245,Electronics,89.31,193
PROD6246,Product_4246,Home,65.85,179
PROD6247,Product_4247,Electronics,79.72,138
PROD6248,Product_4248,Home,77.93,82
PROD6249,Product_4249,Electronics,81.92,184
PROD6250,Product_4250,Home,25.53,158
PROD6251,Product_4251,Home,66.91,191
PROD6252,Product_4252,Home,38.09,55
PROD6253,Product_4253,Home,31.84,178
PROD6254,Product_4254,Clothing,56.09,158
PROD6255,Product_4255,Home,12.8,186
PROD6256,Product_4256,Clothing,56.82,118
PROD6257,Product_4257,Electronics,63.76,152
PROD6258,Product_4258,Toys,71.98,89
PROD6259,Product_4259,Clothing,21.4,86
PROD6260,Product_4260,Toys,57.04,178
PROD6261,Product_4261,Toys,59.13,63
PROD6262,Product_4262,Home,26.55,116
PROD6263,Product_4263,Electronics,90.83,120
PROD6264,Product_4264,Clothing,12.7,74
PROD6265,Product_4265,Toys,43.96,75
PROD6266,Product_4266,Clothing,85.08,95
PROD6267,Product_4267,Clothing,22.97,60
PROD6268,Product_4268,Electronics,17.14,129
PROD6269,Product_4269,Home,10.31,64
PROD6270,Product_4270,Home,58.28,57
PROD6271,Product_4271,Clothing,41.17,121
PROD6272,Product_4272,Electronics,79.08,69
PROD6273,Product_4273,Electronics,80.25,114
PROD6274,Product_4274,Clothing,26.42,130
PROD6275,Product_4275,Toys,98.83,187
PROD6276,Product_4276,Home,45.18,72
PROD6277,Product_4277,Toys,12.3,160
PROD6278,Product_4278,Toys,37.96,88
PROD6279,Product_4279,Electronics,68.43,126
PROD6280,Product_4280,Toys,73.08,133
PROD6281,Product_4281,Toys,49.03,100
PROD6282,Product_4282,Toys,15.91,89
PROD6283,Product_4283,Home,20.42,58
PROD6284,Product_4284,Home,69.62,196
PROD6285,Product_4285,Toys,35.21,149
PROD6286,Product_4286,Toys,28.72,115
PROD6287,Product_4287,Toys,95.01,169
PROD6288,Product_4288,Clothing,37.65,74
PROD6289,Product_4289,Electronics,20.16,116
PROD6290,Product_4290,Home,59.7,52
PROD6291,Product_4291,Home,43.52,70
PROD6292,Product_4292,Clothing,74.89,191
PROD6293,Product_4293,Electronics,34.85,164
PROD6294,Product_4294,Electronics,54.32,55
PROD6295,Product_4295,Electronics,89.98,133
PROD6296,Product_4296,Electronics,31.29,119
PROD6297,Product_4297,Clothing,82.22,63
PROD6298,Product_4298,Home,74.23,182
PROD6299,Product_4299,Toys,33.59,115
PROD6300,Product_4300,Home,98.73,126
PROD6301,Product_4301,Clothing,93.32,170
PROD6302,Product_4302,Electronics,13.21,112
PROD6303,Product_4303,Electronics,98.69,133
PROD6304,Product_4304,Home,94.57,66
PROD6305,Product_4305,Clothing,41.27,179
PROD6306,Product_4306,Toys,34.14,104
PROD6307,Product_4307,Home,97.27,185
PROD6308,Product_4308,Toys,73.91,194
PROD6309,Product_4309,Clothing,93.5,101
PROD6310,Product_4310,Toys,11.67,181
PROD6311,Product_4311,Clothing,82.54,111
PROD6312,Product_4312,Home,54.2,197
PROD6313,Product_4313,Home,61.48,113
PROD6314,Product_4314,Toys,83.75,99
PROD6315,Product_4315,Clothing,59.01,170
PROD6316,Product_4316,Electronics,54.39,165
PROD6317,Product_4317,Home,39.06,155
PROD6318,Product_4318,Toys,20.59,108
PROD6319,Product_4319,Home,74.15,144
PROD6320,Product_4320,Toys,67.46,108
PROD6321,Product_4321,Toys,74.17,144
PROD6322,Product_4322,Toys,52.74,153
PROD6323,Product_4323,Toys,37.33,110
PROD6324,Product_4324,Home,45.42,77
PROD6325,Product_4325,Toys,97.72,70
PROD6326,Product_4326,Clothing,30.49,128
PROD6327,Product_4327,Home,71.54,60
PROD6328,Product_4328,Home,19.45,84
PROD6329,Product_4329,Clothing,46.81,184
PROD6330,Product_4330,Home,50.05,176
PROD6331,Product_4331,Clothing,75.7,172
PROD6332,Product_4332,Home,62.36,54
PROD6333,Product_4333,Electronics,51.46,130
PROD6334,Product_4334,Toys,34.05,67
PROD6335,Product_4335,Clothing,26.17,132
PROD6336,Product_4336,Home,29.23,159
PROD6337,Product_4337,Electronics,52.24,113
PROD6338,Product_4338,Home,71.44,137
PROD6339,Product_4339,Clothing,31.15,89
PROD6340,Product_4340,Electronics,88.84,178
PROD6341,Product_4341,Clothing,83.93,150
PROD6342,Product_4342,Electronics,63.01,145
PROD6343,Product_4343,Electronics,12.95,95
PROD6344,Product_4344,Toys,32.56,128
PROD6345,Product_4345,Home,49.75,123
PROD6346,Product_4346,Toys,84.37,109
PROD6347,Product_4347,Electronics,58.34,60
PROD6348,Product_4348,Toys,62.66,50
PROD6349,Product_4349,Home,64.69,136
PROD6350,Product_4350,Electronics,50.4,112
PROD6351,Product_4351,Toys,12.93,117
PROD6352,Product_4352,Home,67.99,195
PROD6353,Product_4353,Electronics,20.37,186
PROD6354,Product_4354,Clothing,33.45,62
PROD6355,Product_4355,Electronics,56.49,51
PROD6356,Product_4356,Toys,70.35,163
PROD6357,Product_4357,Electronics,92.72,133
PROD6358,Product_4358,Electronics,12.99,86
PROD6359,Product_4359,Electronics,47.21,124
PROD6360,Product_4360,Clothing,35.04,74
PROD6361,Product_4361,Electronics,41.62,117
PROD6362,Product_4362,Clothing,85.8,73
PROD6363,Product_4363,Clothing,48.3,80
PROD6364,Product_4364,Clothing,95.53,153
PROD6365,Product_4365,Toys,33.69,128
PROD6366,Product_4366,Clothing,10.71,93
PROD6367,Product_4367,Electronics,43.36,126
PROD6368,Product_4368,Home,94.28,194
PROD6369,Product_4369,Electronics,58.04,166
PROD6370,Product_4370,Toys,42.82,96
PROD6371,Product_4371,Electronics,99.85,82
PROD6372,Product_4372,Clothing,93.51,98
PROD6373,Product_4373,Electronics,50.99,102
PROD6374,Product_4374,Clothing,19.77,138
PROD6375,Product_4375,Home,83.14,98
PROD6376,Product_4376,Toys,89.21,180
PROD6377,Product_4377,Home,66.01,84
PROD6378,Product_4378,Electronics,76.95,186
PROD6379,Product_4379,Toys,91.27,89
PROD6380,Product_4380,Clothing,90.59,56
PROD6381,Product_4381,Toys,42.18,158
PROD6382,Product_4382,Home,46.89,62
PROD6383,Product_4383,Clothing,36.85,123
PROD6384,Product_4384,Electronics,87.13,141
PROD6385,Product_4385,Electronics,18.94,139
PROD6386,Product_4386,Electronics,60.82,124
PROD6387,Product_4387,Electronics,41.64,137
PROD6388,Product_4388,Clothing,94.71,100
PROD6389,Product_4389,Electronics,85.77,197
PROD6390,Product_4390,Toys,69.45,191
PROD6391,Product_4391,Toys,13.8,112
PROD6392,Product_4392,Electronics,15.07,74
PROD6393,Product_4393,Clothing,19.7,110
PROD6394,Product_4394,Clothing,48.47,150
PROD6395,Product_4395,Home,13.91,178
PROD6396,Product_4396,Toys,73.28,96
PROD6397,Product_4397,Home,65.8,62
PROD6398,Product_4398,Clothing,64.65,168
PROD6399,Product_4399,Toys,96.41,89
PROD6400,Product_4400,Electronics,18.43,109
PROD6401,Product_4401,Home,60.7,196
PROD6402,Product_4402,Home,62.36,125
PROD6403,Product_4403,Home,67.46,174
PROD6404,Product_4404,Electronics,85.86,71
PROD6405,Product_4405,Electronics,21.38,71
PROD6406,Product_4406,Toys,48.08,90
PROD6407,Product_4407,Home,41.3,109
PROD6408,Product_4408,Electronics,10.75,52
PROD6409,Product_4409,Toys,30.38,165
PROD6410,Product_4410,Electronics,31.97,158
PROD6411,Product_4411,Electronics,44.59,56
PROD6412,Product_4412,Toys,23.36,110
PROD6413,Product_4413,Home,55.4,58
PROD6414,Product_4414,Electronics,40.38,52
PROD6415,Product_4415,Toys,74.02,84
PROD6416,Product_4416,Toys,59.68,71
PROD6417,Product_4417,Toys,19.81,63
PROD6418,Product_4418,Clothing,88.02,138
PROD6419,Product_4419,Toys,70.58,109
PROD6420,Product_4420,Clothing,27.69,104
PROD6421,Product_4421,Electronics,61.54,70
PROD6422,Product_4422,Clothing,56.83,62
PROD6423,Product_4423,Home,67.69,69
PROD6424,Product_4424,Home,39.94,99
PROD6425,Product_4425,Toys,43.2,165
PROD6426,Product_4426,Electronics,16.04,137
PROD6427,Product_4427,Toys,13.66,155
PROD6428,Product_4428,Clothing,70.81,188
PROD6429,Product_4429,Clothing,70.96,151
PROD6430,Product_4430,Toys,38.35,132
PROD6431,Product_4431,Home,95.13,139
PROD6432,Product_4432,Electronics,68.13,65
PROD6433,Product_4433,Toys,40.79,168
PROD6434,Product_4434,Toys,53.45,95
PROD6435,Product_4435,Toys,67.26,168
PROD6436,Product_4436,Electronics,44.82,168
PROD6437,Product_4437,Home,67.8,175
PROD6438,Product_4438,Home,55.84,85
PROD6439,Product_4439,Toys,91.76,71
PROD6440,Product_4440,Toys,21.53,121
PROD6441,Product_4441,Clothing,86.43,149
PROD6442,Product_4442,Home,59.51,126
PROD6443,Product_4443,Clothing,26.24,199
PROD6444,Product_4444,Toys,78.29,78
PROD6445,Product_4445,Toys,29.92,151
PROD6446,Product_4446,Clothing,52.61,115
PROD6447,Product_4447,Toys,66.78,140
PROD6448,Product_4448,Clothing,77.99,69
PROD6449,Product_4449,Home,94.81,140
PROD6450,Product_4450,Electronics,68.36,195
PROD6451,Product_4451,Home,22.37,131
PROD6452,Product_4452,Toys,29.0,152
PROD6453,Product_4453,Home,31.13,160
PROD6454,Product_4454,Toys,59.07,157
PROD6455,Product_4455,Electronics,56.35,142
PROD6456,Product_4456,Toys,26.9,156
PROD6457,Product_4457,Electronics,47.42,92
PROD6458,Product_4458,Home,47.9,123
PROD6459,Product_4459,Electronics,50.07,52
PROD6460,Product_4460,Clothing,80.18,123
PROD6461,Product_4461,Electronics,22.37,51
PROD6462,Product_4462,Electronics,22.52,115
PROD6463,Product_4463,Electronics,94.67,132
PROD6464,Product_4464,Electronics,81.6,56
PROD6465,Product_4465,Clothing,41.1,134
PROD6466,Product_4466,Clothing,60.6,172
